user id,Age,Urbain,"Casual, Urbancool, Streetwear","Chic, Smart, Working Girl","Rock, Gothique","Engagée, Made in France",Fatale,"Bohême, Romantique","Vintage, Kawaii",Inconnu,access_brand,mass_brand,premium_brand,hdg_brand,prestige_brand,luxe_brand,bio_brand,access_mode,mass_mode,premium_mode,hdg_mode,prestige_mode,luxe_mode,vintage_mode,eco_responsable_mode,like_price,dislike_price,like_Naturel,dislike_Naturel,like_Synthetique,dislike_Synthetique,like_Ecolabel,dislike_Ecolabel,like_vif,dislike_vif,like_neutre,dislike_neutre,cluster
3402,50.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25366.375,29491.0,23,12,13,9,0,1,7,4,18,11,4
3403,20.0,0,1,2,1,0,0,0,0,0,0,4,2,0,4,6,1,3,11,3,2,2,7,0,0,34929.2,23592.03846153846,9,26,4,18,0,1,4,7,9,20,4
3404,19.0,1,3,3,2,2,1,2,2,0,0,3,2,0,3,5,3,0,2,0,1,1,1,0,0,17123.608695652172,23346.076923076922,25,10,35,10,2,0,19,5,31,9,4
3405,17.0,0,3,2,0,1,1,1,0,0,0,2,0,0,2,4,0,4,6,1,1,2,3,0,0,19000.0,18500.0,4,4,3,3,0,0,2,1,2,2,4
3406,24.0,0,1,1,1,0,1,1,0,0,0,4,1,1,11,6,0,1,4,1,0,1,1,0,0,23973.21052631579,29834.941176470587,19,16,13,9,0,1,6,5,15,14,4
3407,17.0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,4,0,1,7,1,0,1,3,0,0,18942.571428571428,16340.846153846154,18,25,18,30,5,4,8,17,22,24,4
3408,20.0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,5,5,0,0,0,0,0,0,31024.625,23314.55,16,19,11,11,0,1,4,7,13,16,4
3409,21.0,1,3,2,0,1,1,0,0,0,0,4,4,1,9,8,3,9,27,25,8,12,11,2,1,15816.878048780487,24594.055555555555,25,10,32,13,2,0,19,5,25,15,3
3410,24.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16051.592592592593,27331.454545454544,15,20,22,13,1,0,15,6,15,18,4
3412,24.0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,18449.9,29930.23076923077,10,25,6,16,0,1,3,8,7,22,4
3413,21.0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,2,5,2,1,2,2,0,0,22252.4,29947.571428571428,15,20,11,11,0,1,5,6,11,18,4
3414,24.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31129.8,25053.346153846152,9,26,5,17,0,1,2,9,9,20,4
3415,24.0,0,0,2,0,0,0,0,0,0,0,2,0,0,4,2,0,0,2,1,0,1,1,0,0,23474.65,30824.5,20,15,11,11,1,0,8,3,14,15,4
3416,24.0,0,1,1,0,0,1,1,0,0,0,3,0,0,1,3,0,5,5,0,1,0,2,0,0,20803.708333333332,16911.314285714285,16,19,20,25,1,1,6,18,19,21,4
3417,21.0,1,3,3,0,0,1,2,0,0,1,5,0,1,5,8,0,10,22,14,8,12,13,1,0,36833.0,24722.9,6,29,2,20,0,1,1,10,6,23,3
3418,21.0,0,2,2,0,2,1,2,0,0,0,5,1,1,5,5,0,5,10,5,2,1,3,0,0,15569.888888888889,20962.4375,12,23,22,23,1,1,14,10,17,23,4
3419,23.0,1,3,3,2,2,1,2,2,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,22188.166666666668,31294.333333333332,18,17,11,11,0,1,4,7,17,12,4
3420,24.0,0,1,1,0,1,1,0,0,0,0,4,3,5,12,12,1,8,21,20,8,12,13,2,2,20464.647058823528,15815.48,18,17,25,20,1,1,14,10,21,19,3
3421,22.0,1,3,3,0,0,1,0,0,0,0,7,2,2,10,9,1,6,19,10,5,4,9,1,0,16203.407407407407,20427.90625,13,22,22,23,1,1,12,12,16,24,3
3422,30.0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,26241.083333333332,27741.583333333332,24,11,17,5,1,0,5,6,21,8,4
3423,21.0,1,3,2,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,11357.142857142857,19455.48076923077,1,34,6,39,1,1,2,22,5,35,4
3424,19.0,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,2,1,1,0,0,32029.0,24707.5,9,26,5,17,0,1,3,8,10,19,4
3425,24.0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23035.285714285714,29099.590909090908,14,21,9,13,0,1,5,6,8,21,4
3426,23.0,1,3,3,0,2,0,1,1,0,0,2,3,2,1,0,1,2,4,2,1,0,0,0,0,17212.0,18971.93023255814,13,22,11,34,1,1,6,18,12,28,4
3427,21.0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,17387.81818181818,19899.5,14,21,28,17,2,0,16,8,20,20,4
3428,18.0,0,3,3,0,0,1,1,1,0,0,5,3,1,10,7,4,7,18,14,7,8,13,1,0,15615.473684210527,23704.619047619046,21,14,31,14,1,1,15,9,26,14,3
3429,24.0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19899.0,28109.7,6,29,3,19,0,1,1,10,5,24,4
3430,20.0,0,2,2,0,1,0,0,0,0,0,2,1,1,0,0,0,4,1,0,0,0,0,0,0,10413.04347826087,23657.916666666668,8,27,19,26,2,0,11,13,12,28,4
3431,20.0,1,1,2,0,0,0,0,0,0,0,1,0,0,3,1,0,2,6,0,1,3,0,0,0,15778.054054054053,23063.5,20,15,29,16,1,1,16,8,26,14,4
